OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	715	16	16	97.76	0.00	457.9	38	0
OTU2								0.00	418	12	1	97.13	91.67	457.68	33.43	0
OTU3	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.98	377	26	26	93.10	0.00	428.1	38.59	0
OTU4								0.00	292	14	1	95.21	92.86	457.26	45.18	0
OTU5	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.27	247	4	4	98.38	0.00	458	31.66	0
OTU6	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	210	9	9	95.71	0.00	457.99	33.6	0
OTU7	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	205	6	6	97.07	0.00	457.87	32.31	0
OTU8	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	203	9	9	95.57	0.00	457.02	33.49	0
OTU9	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus schneideri	96.92	182	7	7	96.15	0.00	458	34.06	0
OTU10								0.00	174	7	1	95.98	85.71	458	33.03	0
OTU11	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.62	162	4	4	97.53	0.00	457.77	31.31	0
OTU12								0.00	162	3	1	98.15	66.67	457.62	38.24	0
OTU13	Arthropoda	Insecta	Psocodea	Psocidae				92.01	143	5	5	96.50	0.00	457.78	33.65	0
OTU14								0.00	138	5	1	96.38	80.00	457.83	38.01	0
OTU15	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.78	99	14	14	85.86	0.00	391.81	33.9	0
OTU16	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Menophra	Menophra obtusata	92.34	77	4	4	94.81	0.00	457.38	27.87	0
OTU17	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Conchylodes	Conchylodes grammaphora	91.25	72	5	5	93.06	0.00	457.57	32.36	0
OTU18								0.00	60	4	1	93.33	75.00	457.73	33.9	0
