OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	1284	21	21	98.36	0.00	458.02	33.84	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	628	19	19	96.97	0.00	456.33	37.54	0
OTU3	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	544	24	24	95.59	0.00	456.89	33.67	0
OTU4	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota sp	97.90	369	25	25	93.22	0.00	439.01	39.85	0
OTU5	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	261	8	8	96.93	0.00	457.77	32.34	0
OTU6	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.88	212	16	16	92.45	0.00	457.96	44.71	0
OTU7								0.00	180	5	1	97.22	80.00	457.82	35.17	0
OTU8	Arthropoda	Insecta	Lepidoptera					90.59	140	5	4	96.43	20.00	457.97	29.69	0
OTU9	Arthropoda	Insecta	Psocodea	Psocidae				92.01	138	6	6	95.65	0.00	457.96	33.42	0
OTU10	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.71	121	8	8	93.39	0.00	458.05	35.41	0
OTU11								0.00	118	3	1	97.46	66.67	457.69	29.08	0
OTU12	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Neoleucinodes	Neoleucinodes torvis	93.65	110	2	2	98.18	0.00	457.95	31.88	0
OTU13	Arthropoda	Insecta	Coleoptera	Chelonariidae				91.79	103	7	7	93.20	0.00	457.94	34.93	0
OTU14	Arthropoda	Insecta	Lepidoptera					94.07	86	4	4	95.35	0.00	457.9	36.49	0
OTU15	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	97.52	72	3	3	95.83	0.00	456.44	36.92	0
OTU16	Arthropoda	Insecta	Coleoptera					97.80	71	2	2	97.18	0.00	458	40.74	0
OTU17	Arthropoda	Insecta	Lepidoptera	Psychidae				93.61	53	3	3	94.34	0.00	457.83	32.57	0
OTU18	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	47	3	3	93.62	0.00	458.04	31	0
OTU19								0.00	46	6	1	86.96	83.33	457.67	37.72	0
OTU20	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.27	44	3	3	93.18	0.00	457.89	36.15	0
OTU21	Arthropoda	Insecta	Diptera	Sphaeroceridae	Limosininae	Archiceroptera	Archiceroptera highhells_SP	95.40	35	2	2	94.29	0.00	457.86	37.13	0
OTU22	Arthropoda	Insecta	Lepidoptera	Tineidae				95.37	35	2	2	94.29	0.00	458	33.24	0
OTU23								0.00	27	2	1	92.59	50.00	458.19	39.29	0
OTU25	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.35	25	3	3	88.00	0.00	458.04	44.22	0
OTU24	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	25	5	5	80.00	0.00	441.2	39.99	0
OTU26	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	90.81	25	3	3	88.00	0.00	457.8	32.55	0
OTU28								0.00	22	2	1	90.91	50.00	457.77	35.22	0
OTU27	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	22	4	4	81.82	0.00	388.68	33.91	0
OTU30								0.00	20	3	1	85.00	66.67	456.45	34.18	0
OTU31	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	20	2	2	90.00	0.00	457.7	33.65	0
OTU29								0.00	20	1	1	95.00	0.00	458	35.37	0
OTU34	Arthropoda	Insecta	Coleoptera	Nitidulidae				95.81	17	1	1	94.12	0.00	458	35.37	0
OTU35	Arthropoda	Insecta	Lepidoptera	Tineidae				90.81	17	2	2	88.24	0.00	458.65	31.61	0
OTU32	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	17	2	2	88.24	0.00	458.94	31.38	0
OTU33								0.00	17	1	1	94.12	0.00	458	39.3	0
OTU36								0.00	16	1	1	93.75	0.00	458	35.15	0
OTU37								0.00	16	1	1	93.75	0.00	458	36.03	0
OTU38	Arthropoda	Insecta	Coleoptera	Tenebrionidae				92.31	15	3	3	80.00	0.00	458	44.4	0
OTU39								0.00	15	1	1	93.33	0.00	458	29.48	0
OTU40	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	15	2	2	86.67	0.00	457.67	36.05	0
OTU43	Arthropoda	Insecta	Coleoptera					97.80	13	2	2	84.62	0.00	458.46	33.69	0
OTU42	Arthropoda	Insecta	Lepidoptera	Erebidae				95.61	13	2	2	84.62	0.00	458.38	29.12	0
OTU41	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	13	1	1	92.31	0.00	458	32.75	0
OTU46								0.00	12	1	1	91.67	0.00	458	32.75	0
OTU45	Arthropoda	Insecta	Diptera	Psychodidae				95.84	12	1	1	91.67	0.00	458	31.44	0
OTU44								0.00	12	1	1	91.67	0.00	217	37.33	0
OTU49	Arthropoda	Insecta	Diptera					91.85	11	1	1	90.91	0.00	458	40.83	0
OTU48								0.00	11	2	1	81.82	50.00	457.45	33.23	0
OTU47	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Prospherysa	Prospherysa Malaise8606	96.27	11	1	1	90.91	0.00	458	29.48	0
OTU50	Arthropoda	Insecta	Lepidoptera	Tineidae				97.31	10	1	1	90.00	0.00	455	31.87	0
OTU51	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.84	10	1	1	90.00	0.00	458	26.2	0
OTU52								0.00	10	2	1	80.00	50.00	457.5	40.66	0
OTU53	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.58	9	1	1	88.89	0.00	458	34.06	0
OTU54								0.00	9	1	1	88.89	0.00	458	27.51	0
OTU56	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	8	1	1	87.50	0.00	458	34.28	0
OTU57	Arthropoda	Insecta	Diptera					96.25	8	1	1	87.50	0.00	458	39.52	0
OTU55								0.00	8	1	1	87.50	0.00	156	41.03	0
OTU61								0.00	7	1	1	85.71	0.00	458	34.72	0
OTU60								0.00	7	1	1	85.71	0.00	458	30.13	0
OTU62	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.41	7	1	1	85.71	0.00	458	25.98	0
OTU58								0.00	7	1	1	85.71	0.00	457	31.51	0
OTU59								0.00	7	1	1	85.71	0.00	458	34.06	0
OTU67	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	6	1	1	83.33	0.00	458	37.34	0
OTU69								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU66								0.00	6	1	1	83.33	0.00	457	30.85	0
OTU63	Arthropoda	Insecta	Hymenoptera	Bethylidae				90.81	6	1	1	83.33	0.00	458	25.55	0
OTU65	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	6	1	1	83.33	0.00	458	33.19	0
